SALE TYPE,PROPERTY TYPE,CITY,zipcode,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,LATITUDE,LONGITUDE,num_school,school_rating_mean,Bayes_RatingSchool,crime_percentage
MLS Listing,Single Family Residential,Renton,98059,849950.0,3.0,1.0,Renton,1900.0,17138.0,1959.0,7.0,447.0,47.4856809,-122.1066773,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,789950.0,4.0,2.0,Lake Kathleen,1940.0,12000.0,1967.0,15.0,407.0,47.4824791,-122.0853847,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1245000.0,5.0,2.5,Highlands,3210.0,7828.0,2006.0,1.0,388.0,47.5047017,-122.1441624,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,979900.0,4.0,2.5,Briarwood,2340.0,35327.0,1983.0,1.0,419.0,47.4801833,-122.1078782,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,845000.0,4.0,2.0,Maplewood Heights,1890.0,13000.0,1990.0,1.0,447.0,47.4777516,-122.1407357,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,569950.0,2.0,1.0,East Renton,850.0,8250.0,1965.0,1.0,671.0,47.4877163,-122.1233328,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1025000.0,2.0,2.5,Lake McDonald,2000.0,62011.0,1934.0,1.0,513.0,47.4728138,-122.0786643,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1599995.0,3.0,3.5,Briarwood,3434.0,23786.0,2014.0,1.0,466.0,47.473786,-122.1103421,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,800000.0,3.0,2.0,Highlands,1470.0,10726.0,1965.0,1.0,544.0,47.4948292,-122.1349516,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1800000.0,5.0,4.5,Highlands,3933.0,22852.0,2023.0,1.0,458.0,47.4774662,-122.1134334,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,525000.0,3.0,1.0,Hazen,990.0,13774.0,1963.0,1.0,530.0,47.4999997,-122.1639486,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1395000.0,2.0,2.0,Coalfield,2180.0,111274.0,1980.0,2.0,640.0,47.5105641,-122.110962,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,700000.0,3.0,2.0,East Renton,1860.0,43301.0,1980.0,2.0,376.0,47.487064,-122.1304626,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Newcastle,98059,1295000.0,3.0,2.5,Newcastle,2065.0,10195.0,1985.0,3.0,627.0,47.53529,-122.1604265,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,719900.0,3.0,2.0,Lake Kathleen,1750.0,12000.0,1966.0,3.0,411.0,47.4830656,-122.0859577,10,4.1,3.9245510586974,23.3
PAST SALE,Townhouse,Renton,98059,550000.0,3.0,2.5,Highlands,1345.0,31112.0,1985.0,4.0,409.0,47.4937738,-122.1640725,10,4.1,3.9245510586974,23.3
PAST SALE,Mobile/Manufactured Home,Renton,98059,585000.0,3.0,2.0,Briarwood,1440.0,9673.0,1978.0,4.0,406.0,47.4874342,-122.1302565,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1349000.0,4.0,2.5,Renton,3269.0,5904.0,2020.0,4.0,413.0,47.4916177,-122.1499779,10,4.1,3.9245510586974,23.3
PAST SALE,Townhouse,Newcastle,98059,1589000.0,3.0,2.5,Newcastle,2656.0,1.0,2020.0,4.0,598.0,47.5217551,-122.1577447,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1049950.0,3.0,2.5,Maplewood,2240.0,7367.0,2003.0,4.0,469.0,47.483547,-122.1388407,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1725000.0,4.0,3.5,Coal Creek,3360.0,5225.0,2014.0,4.0,513.0,47.5061112,-122.1457933,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1359950.0,5.0,3.0,Highlands,3196.0,8174.0,2013.0,4.0,426.0,47.4822959,-122.1371154,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,700000.0,4.0,2.0,Maple Ridge,1361.0,9600.0,1969.0,4.0,514.0,47.477687,-122.14372,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Newcastle,98059,2880000.0,4.0,4.5,Newcastle,5225.0,12949.0,2007.0,4.0,551.0,47.5307167,-122.1364407,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1199950.0,4.0,3.0,Renton,3230.0,6000.0,2010.0,5.0,372.0,47.4812288,-122.1282598,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,775000.0,3.0,2.0,Maple Hills,1560.0,13500.0,2000.0,5.0,497.0,47.4601254,-122.0621165,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1335000.0,4.0,2.5,Coalfield,3270.0,20735.0,1996.0,5.0,408.0,47.4904907,-122.1257941,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,990000.0,3.0,2.5,Maple Hills,2518.0,12750.0,1989.0,5.0,393.0,47.4699802,-122.0695851,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1099950.0,5.0,2.5,Summerwind,2470.0,7943.0,1993.0,5.0,445.0,47.5078231,-122.1489114,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,975000.0,3.0,2.5,Briarwood,2100.0,15274.0,1965.0,6.0,464.0,47.4731177,-122.0980229,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,899000.0,4.0,2.0,Highlands,2300.0,26820.0,1968.0,6.0,391.0,47.4762713,-122.1064825,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,800000.0,3.0,2.0,Honey Creek,1720.0,8550.0,1959.0,6.0,465.0,47.5022347,-122.1471435,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,775000.0,3.0,3.0,Highlands,1710.0,7800.0,1980.0,6.0,453.0,47.4791086,-122.1598288,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1299000.0,2.0,2.5,Renton,2600.0,173369.0,2003.0,6.0,500.0,47.4743104,-122.0821287,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,849888.0,4.0,2.0,East Renton,1930.0,19166.0,1978.0,6.0,440.0,47.4831961,-122.1328754,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,799900.0,4.0,2.5,Maplewood Heights,2150.0,9749.0,1967.0,6.0,372.0,47.4732354,-122.1484964,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,898000.0,4.0,2.5,East Renton,2270.0,10512.0,1985.0,7.0,396.0,47.4727126,-122.1406224,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1210000.0,3.0,2.5,Renton,2838.0,5845.0,2005.0,7.0,426.0,47.4821342,-122.1419926,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,999000.0,3.0,3.0,East Renton,2200.0,15681.0,1958.0,7.0,454.0,47.4901166,-122.1519162,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Newcastle,98059,2250000.0,4.0,4.5,Newcastle,3760.0,13768.0,2000.0,7.0,598.0,47.5214837,-122.1551671,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1449995.0,6.0,3.0,Highlands,2985.0,5751.0,2024.0,8.0,486.0,47.4738098,-122.1346245,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Newcastle,98059,2495000.0,5.0,4.0,Newcastle,4480.0,12604.0,2000.0,8.0,557.0,47.5192676,-122.1540659,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1359995.0,5.0,3.0,Highlands,2770.0,5030.0,2024.0,8.0,491.0,47.4740993,-122.1325322,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1789995.0,6.0,3.0,Briarwood,3657.0,9781.0,2024.0,11.0,489.0,47.4829623,-122.123672,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1100000.0,5.0,2.5,Highlands,2660.0,5254.0,2004.0,12.0,414.0,47.4983438,-122.1621664,10,4.1,3.9245510586974,23.3
PAST SALE,Townhouse,Renton,98059,700000.0,3.0,2.5,Highlands,1483.0,4329.0,1999.0,12.0,472.0,47.4915525,-122.1540351,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,1850000.0,6.0,3.5,Renton,3550.0,11731.0,2016.0,12.0,521.0,47.5048165,-122.1474759,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Newcastle,98059,2699950.0,4.0,4.0,Newcastle,4390.0,13036.0,2005.0,14.0,615.0,47.5305789,-122.134903,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,900000.0,4.0,3.0,Maple Hills,2585.0,18591.0,1980.0,16.0,348.0,47.4610623,-122.0716735,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,749949.0,3.0,2.0,Maplewood Heights,1178.0,10200.0,1968.0,18.0,637.0,47.4772408,-122.1471492,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1369995.0,6.0,3.0,Highlands,2985.0,4627.0,2024.0,20.0,459.0,47.474471,-122.134599,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Newcastle,98059,2699000.0,6.0,4.0,Newcastle,4980.0,11087.0,2014.0,20.0,542.0,47.5299811,-122.1550893,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1288880.0,5.0,2.5,Highlands,2940.0,6755.0,2008.0,21.0,438.0,47.4964823,-122.1514761,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,1250000.0,3.0,3.5,Briarwood,3410.0,23679.0,1972.0,21.0,367.0,47.4731387,-122.1190931,10,4.1,3.9245510586974,23.3
MLS Listing,Townhouse,Newcastle,98059,708800.0,3.0,2.5,Newcastle,1493.0,1.0,1993.0,24.0,475.0,47.537976,-122.16112,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,850000.0,4.0,2.0,North Renton,1820.0,14375.0,1964.0,27.0,467.0,47.4721172,-122.0971875,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,925000.0,4.0,3.0,Highlands,1750.0,7500.0,1983.0,28.0,529.0,47.4814971,-122.1607812,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,725000.0,4.0,2.0,Highlands,1890.0,7875.0,1981.0,35.0,384.0,47.482586,-122.1619347,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Newcastle,98059,2480000.0,6.0,5.0,Newcastle,4620.0,8697.0,2014.0,37.0,537.0,47.5297975,-122.1548576,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,2350000.0,9.0,6.0,Coalfield,5500.0,10726.0,2015.0,51.0,427.0,47.4926157,-122.1327622,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Renton,98059,2150000.0,13.0,4.0,Maple Hills,7200.0,121983.0,1968.0,168.0,299.0,47.4681912,-122.0729958,10,4.1,3.9245510586974,23.3
PAST SALE,Single Family Residential,Renton,98059,699800.0,4.0,2.0,Renton,3100.0,32028.0,1963.0,179.0,226.0,47.4835537,-122.1475395,10,4.1,3.9245510586974,23.3
MLS Listing,Mobile/Manufactured Home,Renton,98059,649500.0,3.0,2.0,May Valley,1848.0,15048.0,1984.0,191.0,351.0,47.5106501,-122.1435606,10,4.1,3.9245510586974,23.3
MLS Listing,Single Family Residential,Snoqualmie,98065,1249800.0,4.0,3.0,Snoqualmie Ridge,2704.0,5478.0,2002.0,1.0,462.0,47.5355812,-121.879454,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1749950.0,5.0,4.0,Snoqualmie Ridge,4160.0,8658.0,2008.0,7.0,421.0,47.5233481,-121.8783535,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1386000.0,4.0,3.0,Snoqualmie Ridge,2949.0,8564.0,2006.0,22.0,470.0,47.5451767,-121.8796977,10,4.8,4.424551058697401,17.09
MLS Listing,Mobile/Manufactured Home,Snoqualmie,98065,650000.0,3.0,2.0,Snoqualmie,1107.0,61802.0,1988.0,1.0,587.0,47.558491,-121.8296372,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1875000.0,5.0,4.0,Snoqualmie Ridge,4200.0,12587.0,2001.0,1.0,446.0,47.5375533,-121.8643758,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,3699000.0,5.0,5.5,Snoqualmie Ridge,6040.0,16535.0,2005.0,1.0,612.0,47.5368049,-121.8569751,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1049000.0,3.0,2.5,Snoqualmie Ridge,1960.0,4400.0,2006.0,1.0,535.0,47.5384671,-121.8892397,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,4324000.0,5.0,6.5,Snoqualmie Ridge,5880.0,18866.0,2005.0,1.0,735.0,47.5352488,-121.8574003,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1250000.0,4.0,2.5,Snoqualmie Ridge,2624.0,5432.0,2002.0,1.0,476.0,47.5371219,-121.8750122,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1550000.0,4.0,3.5,Snoqualmie Ridge,3210.0,7559.0,2005.0,1.0,483.0,47.5424024,-121.8776344,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1425000.0,5.0,4.0,Snoqualmie Ridge,3160.0,5463.0,2013.0,1.0,451.0,47.5179917,-121.8758679,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1350000.0,3.0,2.5,Snoqualmie Ridge,2424.0,6660.0,2003.0,1.0,557.0,47.5424857,-121.8627803,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1025000.0,3.0,3.0,Snoqualmie Ridge,1890.0,4808.0,2000.0,1.0,542.0,47.53479,-121.8663059,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1050000.0,3.0,2.5,Snoqualmie Ridge,2036.0,5699.0,2008.0,2.0,516.0,47.5215747,-121.8777527,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1750000.0,5.0,3.5,Snoqualmie,3650.0,11430.0,2008.0,2.0,479.0,47.521396,-121.8693894,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1049000.0,3.0,2.5,Snoqualmie Ridge,1920.0,3331.0,1999.0,2.0,546.0,47.5300232,-121.8778971,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1098000.0,4.0,2.5,Snoqualmie Ridge,1954.0,5689.0,2009.0,3.0,562.0,47.5158164,-121.8726901,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1999999.0,4.0,2.5,Snoqualmie Ridge,3315.0,16023.0,2004.0,4.0,603.0,47.5366081,-121.8573356,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1449990.0,4.0,2.5,Snoqualmie Ridge,3005.0,7833.0,2001.0,4.0,483.0,47.5378981,-121.8731935,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1549888.0,4.0,3.0,Snoqualmie,2320.0,446054.0,2022.0,5.0,668.0,47.5449349,-121.8023301,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1338000.0,4.0,2.5,Snoqualmie Ridge,2720.0,5984.0,2012.0,5.0,492.0,47.5174211,-121.8748211,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1150000.0,3.0,2.5,Snoqualmie Ridge,2270.0,6185.0,2004.0,5.0,507.0,47.5324161,-121.8560828,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,975000.0,3.0,2.0,Snoqualmie,1710.0,15600.0,1961.0,5.0,570.0,47.5198647,-121.8322209,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,950000.0,3.0,2.5,Snoqualmie Ridge,1965.0,4741.0,2006.0,5.0,483.0,47.5374881,-121.8877232,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1089000.0,4.0,2.5,Snoqualmie Ridge,2360.0,4500.0,2004.0,5.0,461.0,47.5295297,-121.8477896,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1249950.0,3.0,2.5,Snoqualmie Ridge,2510.0,5471.0,2002.0,6.0,498.0,47.5357765,-121.8788176,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1378000.0,4.0,2.5,Snoqualmie Ridge,3092.0,5269.0,2003.0,7.0,446.0,47.541181,-121.8643798,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1169000.0,3.0,2.5,Snoqualmie Ridge,2470.0,10997.0,2003.0,11.0,473.0,47.5387012,-121.8816068,10,4.8,4.424551058697401,17.09
PAST SALE,Mobile/Manufactured Home,Snoqualmie,98065,517900.0,3.0,2.0,Snoqualmie,1848.0,53549.0,1983.0,12.0,280.0,47.5121552,-121.8696595,10,4.8,4.424551058697401,17.09
PAST SALE,Townhouse,Snoqualmie,98065,660000.0,2.0,2.5,Snoqualmie Ridge,1327.0,157966.0,2003.0,12.0,497.0,47.5328055,-121.8691044,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1175988.0,4.0,2.5,Snoqualmie Ridge,2390.0,7538.0,2004.0,13.0,492.0,47.5332617,-121.8548646,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1199999.0,4.0,3.0,Snoqualmie,2790.0,64033.0,1979.0,14.0,430.0,47.5235308,-121.8373039,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,830000.0,3.0,2.5,Snoqualmie Ridge,1540.0,3237.0,1999.0,20.0,539.0,47.5298464,-121.8775923,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,1325000.0,4.0,2.0,Snoqualmie,3390.0,91476.0,1927.0,21.0,391.0,47.531634,-121.8312076,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,2500000.0,3.0,3.0,Snoqualmie Ridge,3280.0,21688.0,2004.0,42.0,762.0,47.536096,-121.8562373,10,4.8,4.424551058697401,17.09
PAST SALE,Single Family Residential,Snoqualmie,98065,1999999.0,4.0,3.5,Snoqualmie,4422.0,232610.0,2020.0,221.0,452.0,47.5617142,-121.8270507,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Snoqualmie,98065,14000000.0,7.0,9.0,Snoqualmie,13550.0,1568160.0,1992.0,293.0,1033.0,47.528206,-121.763266,10,4.8,4.424551058697401,17.09
MLS Listing,Single Family Residential,Vashon,98070,1595000.0,2.0,2.0,Luana Beach,1120.0,45083.0,1921.0,1.0,1424.0,47.3957624,-122.3884049,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1045000.0,3.0,3.0,Point Robinson,2800.0,43328.0,1938.0,1.0,373.0,47.3862172,-122.3878438,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,995000.0,2.0,1.5,Westside,914.0,9708.0,1926.0,1.0,1089.0,47.4531953,-122.5119342,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,749950.0,1.0,1.0,Vashon Island,892.0,32891.0,1920.0,3.0,841.0,47.479234,-122.462074,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1495000.0,4.0,2.0,North Maury,2960.0,40677.0,1941.0,6.0,505.0,47.3996209,-122.418285,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,585000.0,3.0,2.0,Westside,1980.0,277477.0,1908.0,7.0,295.0,47.45418728,-122.4720239,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1300000.0,3.0,2.5,Vashon Island,2294.0,17861.0,1979.0,7.0,567.0,47.4545349,-122.4586791,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,2488000.0,4.0,3.0,Burton,2860.0,18879.0,1904.0,8.0,870.0,47.404867,-122.4461876,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,1450000.0,2.0,2.0,Westside,2620.0,24798.0,1930.0,9.0,553.0,47.4863383,-122.4798191,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,799000.0,2.0,2.0,Gold Beach,1590.0,9912.0,2000.0,9.0,503.0,47.3731073,-122.4296928,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,563500.0,3.0,2.0,Vashon Island,1200.0,40510.0,1956.0,9.0,470.0,47.4543474,-122.4974006,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,1350000.0,4.0,3.0,North Maury,3900.0,219978.0,1995.0,11.0,346.0,47.391552,-122.420736,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,749999.0,1.0,1.0,Vashon Island,1086.0,3678.0,1920.0,12.0,691.0,47.3494794,-122.4750031,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,675000.0,2.0,2.5,Burton,1860.0,40941.0,1948.0,13.0,363.0,47.3966052,-122.4656618,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,888000.0,2.0,3.0,Manzanita,1992.0,15145.0,1903.0,14.0,446.0,47.355085,-122.4747276,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1250000.0,3.0,2.0,Luana Beach,1610.0,340204.0,2001.0,14.0,776.0,47.39497,-122.393517,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1595000.0,3.0,3.0,Maury Island,2956.0,20978.0,1980.0,15.0,540.0,47.3844518,-122.4381768,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1075000.0,3.0,2.5,Tahlequah,2750.0,213470.0,1984.0,16.0,391.0,47.3355553,-122.5049651,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,699950.0,3.0,2.0,Vashon Heights,1530.0,30875.0,1961.0,20.0,457.0,47.5031756,-122.4605562,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,625000.0,3.0,2.0,Gold Beach,1290.0,10981.0,1980.0,20.0,484.0,47.373713,-122.4320899,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1795000.0,4.0,4.0,Luana Beach,2650.0,14445.0,1971.0,23.0,677.0,47.394818,-122.3857259,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1100000.0,2.0,2.0,Vashon Island,1690.0,13315.0,1937.0,28.0,651.0,47.4028251,-122.462733,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,650000.0,3.0,2.0,Sandy Shores,1250.0,14571.0,1990.0,34.0,520.0,47.3586801,-122.4534646,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,1798000.0,3.0,2.5,Ellisport,3700.0,14335.0,1910.0,40.0,486.0,47.420475,-122.4357017,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,799000.0,2.0,1.5,In Town,1744.0,6128.0,1900.0,55.0,458.0,47.4490777,-122.4608366,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,499000.0,1.0,1.0,Tahlequah,700.0,66342.0,1973.0,57.0,713.0,47.332094,-122.494861,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,720000.0,3.0,2.5,Morgan Hill,1600.0,11325.0,1996.0,59.0,450.0,47.4097878,-122.4631176,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,2750000.0,3.0,3.0,Burton,2750.0,311454.0,1987.0,60.0,1000.0,47.3890482,-122.4744235,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Vashon,98070,575000.0,3.0,2.0,Vashon Island,1300.0,14040.0,1920.0,61.0,442.0,47.4403494,-122.4608514,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,774900.0,3.0,2.0,North of Town,2530.0,9805.0,1963.0,70.0,306.0,47.480226,-122.4636355,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1295000.0,3.0,2.0,Portage,2960.0,23522.0,1918.0,78.0,438.0,47.403815,-122.4381919,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,11750000.0,3.0,5.0,Point Robinson,7822.0,1655280.0,1994.0,302.0,1502.0,47.3867667,-122.3833393,5,4.0,3.771523869084845,26.54
MLS Listing,Single Family Residential,Vashon,98070,1500000.0,5.0,4.0,In Town,13000.0,721889.0,1950.0,769.0,115.0,47.437513,-122.451948,5,4.0,3.771523869084845,26.54
PAST SALE,Single Family Residential,Bothell,98072,1709950.0,5.0,3.0,Woodinville,3020.0,5546.0,2023.0,31.0,566.0,47.7768294,-122.172411,6,4.833333333333333,4.294371482176361,32.12
MLS Listing,Single Family Residential,Woodinville,98072,1375000.0,3.0,2.5,Woodinville,2540.0,77536.0,1978.0,1.0,541.0,47.7692431,-122.1261647,6,4.833333333333333,4.294371482176361,32.12
MLS Listing,Single Family Residential,Woodinville,98072,1599000.0,5.0,4.0,Woodinville,4170.0,5274.0,2007.0,1.0,383.0,47.7725396,-122.1621892,6,4.833333333333333,4.294371482176361,32.12
MLS Listing,Single Family Residential,Woodinville,98072,1295000.0,4.0,4.0,Cottage Lake,2660.0,38332.0,1979.0,1.0,487.0,47.7544474,-122.0932027,6,4.833333333333333,4.294371482176361,32.12
MLS Listing,Single Family Residential,Woodinville,98072,2100000.0,5.0,3.5,Kingsgate,3780.0,5004.0,2018.0,1.0,556.0,47.7382815,-122.1697377,6,4.833333333333333,4.294371482176361,32.12
MLS Listing,Single Family Residential,Woodinville,98072,1650000.0,5.0,3.5,Woodinville,4127.0,22800.0,1980.0,1.0,400.0,47.7366688,-122.1406444,6,4.833333333333333,4.294371482176361,32.12
PAST SALE,Single Family Residential,Woodinville,98072,3400000.0,4.0,4.5,Leota,4578.0,36933.0,2023.0,1.0,743.0,47.7639342,-122.1267792,6,4.833333333333333,4.294371482176361,32.12
